"File","Line","Pattern","Content"
"src\agent\agentic_copilot_bridge.cpp","625","QString\b","void AgenticCopilotBridge::updateModel(const QString& newModelPath) {"
"src\agent\agentic_copilot_bridge.cpp","649","QString\b","emit errorOccurred(QString(""Model file not found: %1"").arg(newModelPath));"
"src\agent\agentic_copilot_bridge.cpp","658","QString\b","QString previousModel;"
"src\agent\agentic_copilot_bridge.cpp","670","QString\b","emit errorOccurred(QString(""Failed to load model: %1"").arg(newModelPath));"
"src\agent\agentic_copilot_bridge.cpp","684","QString\b","emit errorOccurred(QString(""Model update failed: %1"").arg(e.what()));"
"src\agent\agentic_copilot_bridge.cpp","688","QString\b","QJsonObject AgenticCopilotBridge::trainModel(const QString& datasetPath, const QString& modelPath, const QJsonObject& co"
"src\agent\agentic_copilot_bridge.cpp","737","QString\b","void AgenticCopilotBridge::showResponse(const QString& response) {"
"src\agent\agentic_copilot_bridge.cpp","751","QString\b","emit errorOccurred(QString(""Failed to show response: %1"").arg(e.what()));"
"src\agent\agentic_copilot_bridge.cpp","755","QString\b","void AgenticCopilotBridge::displayMessage(const QString& message) {"
"src\agent\agentic_copilot_bridge.cpp","766","QString\b","emit errorOccurred(QString(""Failed to display message: %1"").arg(e.what()));"
"src\agent\agentic_copilot_bridge.cpp","770","QString\b","void AgenticCopilotBridge::onChatMessage(const QString& message) {"
"src\agent\agentic_copilot_bridge.cpp","774","QString\b","QString response = askAgent(message);"
"src\agent\agentic_copilot_bridge.cpp","779","QString\b","void AgenticCopilotBridge::onModelLoaded(const QString& modelPath) {"
"src\agent\agentic_copilot_bridge.cpp","785","QString\b","displayMessage(QString(""Model loaded: %1"").arg(modelPath));"
"src\agent\agentic_copilot_bridge.cpp","803","QString\b","QString analysis = analyzeActiveFile();"
"src\agent\agentic_copilot_bridge.cpp","837","QString\b","void AgenticCopilotBridge::onTrainingCompleted(const QString& modelPath, float finalPerplexity) {"
"src\agent\agentic_copilot_bridge.cpp","869","QString\b","emit errorOccurred(QString(""Training completion handler failed: %1"").arg(e.what()));"
"src\agent\agentic_copilot_bridge.cpp","873","QString\b","QString AgenticCopilotBridge::correctHallucinations(const QString& response, const QJsonObject& context) {"
"src\agent\agentic_copilot_bridge.cpp","892","QString\b","for (const QString& key : keysToRemove) {"
"src\agent\agentic_copilot_bridge.cpp","897","QString\b","QString corrected = QJsonDocument(respObj).toJson(QJsonDocument::Compact);"
"src\agent\agentic_copilot_bridge.cpp","903","QString\b","QString AgenticCopilotBridge::enforceResponseFormat(const QString& response, const QString& format) {"
"src\agent\agentic_copilot_bridge.cpp","921","QString\b","QString formatted = response;"
"src\agent\agentic_copilot_bridge.cpp","947","QString\b","QString AgenticCopilotBridge::bypassRefusals(const QString& response, const QString& originalPrompt) {"
"src\agent\agentic_copilot_bridge.cpp","968","QString\b","QString matchedPattern;"
"src\agent\agentic_copilot_bridge.cpp","1057","QString\b","context[""threadId""] = QString::number(reinterpret_cast<qulonglong>(QThread::currentThreadId()));"
"src\agent\agentic_copilot_bridge.cpp","1087","QString\b","QJsonObject AgenticCopilotBridge::buildCodeContext(const QString& code) {"
"src\agent\agentic_copilot_bridge.cpp","1098","QString\b","int functionCount = code.count(QRegularExpression(""\\b(void|int|bool|QString|QJsonObject|float)\\s+\\w+\\s*\\(""));"
"src\agent\agentic_copilot_bridge.hpp","4","QString\b","#include <QString>"
"src\agent\agentic_copilot_bridge.hpp","44","QString\b","QString generateCodeCompletion(const QString& context, const QString& prefix);"
"src\agent\agentic_copilot_bridge.hpp","45","QString\b","QString analyzeActiveFile();"
"src\agent\agentic_copilot_bridge.hpp","46","QString\b","QString suggestRefactoring(const QString& code);"
"src\agent\agentic_copilot_bridge.hpp","47","QString\b","QString generateTestsForCode(const QString& code);"
"src\agent\agentic_copilot_bridge.hpp","50","QString\b","QString askAgent(const QString& question, const QJsonObject& context = QJsonObject());"
"src\agent\agentic_copilot_bridge.hpp","51","QString\b","QString continuePreviousConversation(const QString& followUp);"
"src\agent\agentic_copilot_bridge.hpp","54","QString\b","QString executeWithFailureRecovery(const QString& prompt);"
"src\agent\agentic_copilot_bridge.hpp","55","QString\b","QString hotpatchResponse(const QString& originalResponse, const QJsonObject& context);"
"src\agent\agentic_copilot_bridge.hpp","56","QString\b","bool detectAndCorrectFailure(QString& response, const QJsonObject& context);"
"src\agent\agentic_copilot_bridge.hpp","60","QString\b","QJsonArray planMultiStepTask(const QString& goal);"
"src\agent\agentic_copilot_bridge.hpp","63","QString\b","QJsonObject transformCode(const QString& code, const QString& transformation);"
"src\agent\agentic_copilot_bridge.hpp","64","QString\b","QString explainCode(const QString& code);"
"src\agent\agentic_copilot_bridge.hpp","65","QString\b","QString findBugs(const QString& code);"
"src\agent\agentic_copilot_bridge.hpp","68","QString\b","void submitFeedback(const QString& feedback, bool isPositive);"
"src\agent\agentic_copilot_bridge.hpp","69","QString\b","void updateModel(const QString& newModelPath);"
"src\agent\agentic_copilot_bridge.hpp","70","QString\b","QJsonObject trainModel(const QString& datasetPath, const QString& modelPath, const QJsonObject& config);"
"src\agent\agentic_copilot_bridge.hpp","74","QString\b","void showResponse(const QString& response);"
"src\agent\agentic_copilot_bridge.hpp","75","QString\b","void displayMessage(const QString& message);"
"src\agent\agentic_copilot_bridge.hpp","78","QString\b","void onChatMessage(const QString& message);"
"src\agent\agentic_copilot_bridge.hpp","79","QString\b","void onModelLoaded(const QString& modelPath);"
"src\agent\agentic_copilot_bridge.hpp","82","QString\b","void onTrainingCompleted(const QString& modelPath, float finalPerplexity);"
"src\agent\agentic_copilot_bridge.hpp","85","QString\b","void completionReady(const QString& completion);"
"src\agent\agentic_copilot_bridge.hpp","86","QString\b","void analysisReady(const QString& analysis);"
"src\agent\agentic_copilot_bridge.hpp","87","QString\b","void agentResponseReady(const QString& response);"
"src\agent\agentic_copilot_bridge.hpp","89","QString\b","void errorOccurred(const QString& errorMsg);"
"src\agent\agentic_copilot_bridge.hpp","92","QString\b","void trainingCompleted(const QString& modelPath, float finalPerplexity);"
"src\agent\agentic_copilot_bridge.hpp","95","QString\b","void responseReady(const QString& response);"
"src\agent\agentic_copilot_bridge.hpp","96","QString\b","void messageDisplayed(const QString& message);"
"src\agent\agentic_copilot_bridge.hpp","97","QString\b","void chatMessageProcessed(const QString& originalMessage, const QString& agentResponse);"
"src\agent\agentic_copilot_bridge.hpp","98","QString\b","void modelLoaded(const QString& modelPath);"
"src\agent\agentic_copilot_bridge.hpp","99","QString\b","void editorAnalysisReady(const QString& analysis);"
"src\agent\agentic_copilot_bridge.hpp","103","QString\b","QString correctHallucinations(const QString& response, const QJsonObject& context);"
"src\agent\agentic_copilot_bridge.hpp","104","QString\b","QString enforceResponseFormat(const QString& response, const QString& format);"
"src\agent\agentic_copilot_bridge.hpp","105","QString\b","QString bypassRefusals(const QString& response, const QString& originalPrompt);"
"src\agent\agentic_copilot_bridge.hpp","109","QString\b","QJsonObject buildCodeContext(const QString& code);"
"src\agent\agentic_copilot_bridge.hpp","122","QString\b","QString m_lastConversationContext;"
"src\agent\agentic_failure_detector.cpp","53","QString\b","FailureInfo AgenticFailureDetector::detectFailure(const QString& modelOutput, const QString& context)"
"src\agent\agentic_failure_detector.cpp","133","QString\b","QList<FailureInfo> AgenticFailureDetector::detectMultipleFailures(const QString& modelOutput)"
"src\agent\agentic_failure_detector.cpp","163","QString\b","bool AgenticFailureDetector::isRefusal(const QString& output) const"
"src\agent\agentic_failure_detector.cpp","165","QString\b","QString lower = output.toLower();"
"src\agent\agentic_failure_detector.cpp","167","QString\b","for (const QString& pattern : m_refusalPatterns) {"
"src\agent\agentic_failure_detector.cpp","176","QString\b","bool AgenticFailureDetector::isHallucination(const QString& output) const"
"src\agent\agentic_failure_detector.cpp","178","QString\b","QString lower = output.toLower();"
"src\agent\agentic_failure_detector.cpp","181","QString\b","for (const QString& pattern : m_hallucinationPatterns) {"
"src\agent\agentic_failure_detector.cpp","190","QString\b","bool AgenticFailureDetector::isFormatViolation(const QString& output) const"
"src\agent\agentic_failure_detector.cpp","211","QString\b","bool AgenticFailureDetector::isInfiniteLoop(const QString& output) const"
"src\agent\agentic_failure_detector.cpp","220","QString\b","QHash<QString, int> lineCount;"
"src\agent\agentic_failure_detector.cpp","221","QString\b","for (const QString& line : lines) {"
"src\agent\agentic_failure_detector.cpp","234","QString\b","bool AgenticFailureDetector::isTokenLimitExceeded(const QString& output) const"
"src\agent\agentic_failure_detector.cpp","240","QString\b","bool AgenticFailureDetector::isResourceExhausted(const QString& output) const"
"src\agent\agentic_failure_detector.cpp","242","QString\b","QString lower = output.toLower();"
"src\agent\agentic_failure_detector.cpp","244","QString\b","for (const QString& indicator : m_resourceExhaustionIndicators) {"
"src\agent\agentic_failure_detector.cpp","253","QString\b","bool AgenticFailureDetector::isTimeout(const QString& output) const"
"src\agent\agentic_failure_detector.cpp","255","QString\b","QString lower = output.toLower();"
"src\agent\agentic_failure_detector.cpp","257","QString\b","for (const QString& indicator : m_timeoutIndicators) {"
"src\agent\agentic_failure_detector.cpp","266","QString\b","bool AgenticFailureDetector::isSafetyViolation(const QString& output) const"
"src\agent\agentic_failure_detector.cpp","268","QString\b","for (const QString& pattern : m_safetyPatterns) {"
"src\agent\agentic_failure_detector.cpp","295","QString\b","void AgenticFailureDetector::addRefusalPattern(const QString& pattern)"
"src\agent\agentic_failure_detector.cpp","303","QString\b","void AgenticFailureDetector::addHallucinationPattern(const QString& pattern)"
"src\agent\agentic_failure_detector.cpp","311","QString\b","void AgenticFailureDetector::addLoopPattern(const QString& pattern)"
"src\agent\agentic_failure_detector.cpp","319","QString\b","void AgenticFailureDetector::addSafetyPattern(const QString& pattern)"
"src\agent\agentic_failure_detector.cpp","352","QString\b","double AgenticFailureDetector::calculateConfidence(AgentFailureType type, const QString& output)"
"src\agent\agentic_failure_detector.hpp","5","QString\b","#include <QString>"
"src\agent\agentic_failure_detector.hpp","27","QString\b","QString description;"
"src\agent\agentic_failure_detector.hpp","29","QString\b","QString evidence;"
"src\agent\agentic_failure_detector.hpp","43","QString\b","FailureInfo detectFailure(const QString& modelOutput, const QString& context = QString());"
"src\agent\agentic_failure_detector.hpp","44","QString\b","QList<FailureInfo> detectMultipleFailures(const QString& modelOutput);"
"src\agent\agentic_failure_detector.hpp","47","QString\b","bool isRefusal(const QString& output) const;"
"src\agent\agentic_failure_detector.hpp","48","QString\b","bool isHallucination(const QString& output) const;"
"src\agent\agentic_failure_detector.hpp","49","QString\b","bool isFormatViolation(const QString& output) const;"
"src\agent\agentic_failure_detector.hpp","50","QString\b","bool isInfiniteLoop(const QString& output) const;"
"src\agent\agentic_failure_detector.hpp","51","QString\b","bool isTokenLimitExceeded(const QString& output) const;"
"src\agent\agentic_failure_detector.hpp","52","QString\b","bool isResourceExhausted(const QString& output) const;"
"src\agent\agentic_failure_detector.hpp","53","QString\b","bool isTimeout(const QString& output) const;"
"src\agent\agentic_failure_detector.hpp","54","QString\b","bool isSafetyViolation(const QString& output) const;"
"src\agent\agentic_failure_detector.hpp","61","QString\b","void addRefusalPattern(const QString& pattern);"
"src\agent\agentic_failure_detector.hpp","62","QString\b","void addHallucinationPattern(const QString& pattern);"
"src\agent\agentic_failure_detector.hpp","63","QString\b","void addLoopPattern(const QString& pattern);"
"src\agent\agentic_failure_detector.hpp","64","QString\b","void addSafetyPattern(const QString& pattern);"
"src\agent\agentic_failure_detector.hpp","83","QString\b","void failureDetected(AgentFailureType type, const QString& description);"
"src\agent\agentic_failure_detector.hpp","89","QString\b","double calculateConfidence(AgentFailureType type, const QString& output);"
"src\agent\agentic_puppeteer.cpp","31","QString\b","CorrectionResult AgenticPuppeteer::correctResponse(const QString& originalResponse, const QString& userPrompt)"
"src\agent\agentic_puppeteer.cpp","54","QString\b","QString corrected;"
"src\agent\agentic_puppeteer.cpp","89","QString\b","CorrectionResult AgenticPuppeteer::correctJsonResponse(const QJsonObject& response, const QString& context)"
"src\agent\agentic_puppeteer.cpp","92","QString\b","QString jsonStr = doc.toJson(QJsonDocument::Compact);"
"src\agent\agentic_puppeteer.cpp","97","QString\b","FailureType AgenticPuppeteer::detectFailure(const QString& response)"
"src\agent\agentic_puppeteer.cpp","103","QString\b","QString lower = response.toLower();"
"src\agent\agentic_puppeteer.cpp","106","QString\b","for (const QString& pattern : m_refusalPatterns) {"
"src\agent\agentic_puppeteer.cpp","113","QString\b","for (const QString& pattern : m_hallucinationPatterns) {"
"src\agent\agentic_puppeteer.cpp","122","QString\b","QHash<QString, int> lineCount;"
